village_id,name,state,lat,lon,elevation_m,temp_c,eto_mm_day,rainfall_jjas_mm,inside_validated_band
ga.geojson:297,Antoriem,GA,15.27753,74.13486,59.9,25.54,2.49,3880.5,True
ga.geojson:298,Dudal,GA,15.2791,74.18431,73.3,25.46,2.49,4016.8,True
ga.geojson:299,Sanvordem,GA,15.27552,74.11639,45.3,26.27,2.3,3716.1,True
ga.geojson:300,Aquem,GA,15.26513,73.96548,12.4,26.48,2.31,3426.3,True
ga.geojson:301,Guirdolim,GA,15.27162,74.04982,17.2,26.45,2.31,3494.7,True
ga.geojson:302,Davorlim,GA,15.26962,73.98927,20.1,26.43,2.31,3458.4,True
ga.geojson:303,Benaulim,GA,15.26311,73.93718,10.5,26.5,2.31,3390.2,True
ga.geojson:304,Sao Jose-de-Areal,GA,15.25604,74.00992,27.6,26.38,2.31,3483.9,True
ga.geojson:305,Chandor,GA,15.26426,74.05893,7.9,26.51,2.32,3484.0,True
ga.geojson:306,Vanelim,GA,15.27359,73.92936,16.8,26.45,2.31,3395.0,True
ga.geojson:307,Xelvona,GA,15.26766,74.08366,14.8,26.47,2.31,3527.1,True
ga.geojson:308,Assolda,GA,15.26115,74.06763,15.3,26.46,2.31,3527.6,True
ga.geojson:309,Costi,GA,15.26146,74.17159,69.5,25.48,2.49,4015.9,True
ga.geojson:310,Coranginim,GA,15.26689,74.14458,80.1,25.41,2.48,4112.0,True
ga.geojson:311,Cana,GA,15.27073,73.93439,15.2,26.46,2.31,3396.3,True
ga.geojson:312,Maulinguem,GA,15.26242,74.20666,106.5,25.24,2.47,4038.3,True
ga.geojson:313,Curchorem Cacora,GA,15.243,74.11708,23.2,26.41,2.31,3820.9,True
ga.geojson:314,Odar,GA,15.26402,74.09427,11.8,26.49,2.31,3562.4,True
ga.geojson:315,Adsulim,GA,15.26532,73.93122,11.4,26.49,2.31,3395.4,True
ga.geojson:316,Comproi,GA,15.2587,74.12807,40.0,25.67,2.5,3941.2,True
ga.geojson:317,Patiem,GA,15.25006,74.22828,228.3,24.45,2.43,4669.0,True
ga.geojson:318,Xic-Xelvona,GA,15.26228,74.07964,27.9,26.38,2.31,3554.4,True
ga.geojson:319,Navelim,GA,15.25409,73.9619,9.5,26.5,2.31,3369.2,True
ga.geojson:320,Cavorim,GA,15.25162,74.03662,24.4,26.4,2.31,3531.8,True
ga.geojson:321,Muguli,GA,15.24606,74.15352,50.1,25.61,2.5,3861.1,True
ga.geojson:322,Dicarpale,GA,15.25622,73.99548,25.8,26.4,2.31,3455.3,True
ga.geojson:323,Xeldem,GA,15.23999,74.08505,20.7,26.43,2.31,3873.9,True
ga.geojson:324,Uguem,GA,15.22842,74.18863,38.7,25.68,2.5,3694.2,True
ga.geojson:325,Cotombi,GA,15.24545,74.05969,13.2,26.48,2.31,3658.8,True
ga.geojson:326,Talaulim,GA,15.23996,73.96281,6.0,26.52,2.32,3360.7,True
ga.geojson:327,Dramapur,GA,15.23837,73.98334,20.5,26.43,2.31,3458.0,True
ga.geojson:328,Mulem,GA,15.22894,74.02699,78.8,26.05,2.29,3883.3,True
ga.geojson:329,Avedem,GA,15.23637,74.05493,18.2,26.44,2.31,3874.0,True
ga.geojson:330,Tudou,GA,15.22978,74.23094,157.8,24.91,2.46,4184.7,True
ga.geojson:331,Varca,GA,15.22373,73.9427,8.2,26.51,2.31,3369.5,True
ga.geojson:332,Sanguem,GA,15.22711,74.15426,29.2,25.74,2.5,3678.1,True
ga.geojson:333,Chaifi,GA,15.23538,74.06421,25.7,26.4,2.31,3923.9,True
ga.geojson:334,Potrem,GA,15.21555,74.26835,303.0,23.96,2.4,4903.0,True
ga.geojson:335,Quepem,GA,15.21212,74.0699,33.0,26.35,2.31,3651.5,True
ga.geojson:336,Sarzora,GA,15.21602,74.00249,42.9,26.28,2.3,3634.7,True
ga.geojson:337,Sirlim,GA,15.22776,73.97229,6.2,26.52,2.32,3370.1,True
ga.geojson:338,Paroda,GA,15.22191,74.04633,65.8,26.14,2.3,4014.9,True
ga.geojson:339,Cotarli,GA,15.21637,74.15139,39.7,25.68,2.5,3717.0,True
ga.geojson:340,Orlim,GA,15.22054,73.95064,10.8,26.49,2.31,3369.4,True
ga.geojson:341,Chinchinim,GA,15.20978,73.97947,8.6,26.51,2.31,3372.9,True
ga.geojson:342,Sirvoi,GA,15.20988,74.10171,70.8,26.1,2.29,3751.9,True
ga.geojson:343,Deussua,GA,15.21332,73.97001,5.1,26.53,2.32,3356.3,True
ga.geojson:344,Nagvem,GA,15.2086,74.12186,47.9,26.25,2.3,3765.7,True
ga.geojson:345,Xelpem,GA,15.20681,74.16954,49.8,25.61,2.49,3771.6,True
ga.geojson:346,Bati,GA,15.19257,74.25516,187.7,24.71,2.44,4623.5,True
ga.geojson:347,Ambaulim,GA,15.19398,74.05067,44.0,26.28,2.3,3553.5,True
ga.geojson:348,Cuncolim,GA,15.19109,74.00607,36.9,26.32,2.3,3381.3,True
ga.geojson:349,Salauli,GA,15.20105,74.19502,60.7,25.54,2.49,4193.6,True
ga.geojson:350,Carmona,GA,15.20242,73.95061,7.8,26.51,2.31,3357.5,True
ga.geojson:351,Zanodem,GA,15.19853,74.14035,43.3,25.65,2.5,3812.2,True
ga.geojson:352,Cavelossim,GA,15.19266,73.94621,5.7,26.53,2.32,3348.4,True
ga.geojson:353,Molcarnem,GA,15.18811,74.13,101.4,25.27,2.48,4033.7,True
ga.geojson:354,Porteem,GA,15.1742,74.20424,87.0,25.37,2.48,4680.4,True
ga.geojson:355,Undorna,GA,15.18642,74.15678,68.7,25.49,2.49,4303.0,True
ga.geojson:356,Cumbari,GA,15.16971,74.27888,397.5,23.35,2.36,4397.9,True
ga.geojson:357,Assolna,GA,15.17924,73.97746,6.4,26.52,2.31,3350.3,True
ga.geojson:358,Rivona,GA,15.15114,74.11044,81.0,26.04,2.29,4537.4,True
ga.geojson:359,Molcopona,GA,15.17885,74.14672,145.2,24.99,2.46,4500.0,True
ga.geojson:360,Curdi,GA,15.16058,74.17412,66.2,25.5,2.49,4620.3,True
ga.geojson:361,Adnem,GA,15.16321,74.05186,85.6,26.01,2.29,3788.4,True
ga.geojson:362,Viliena,GA,15.16944,74.24659,99.7,25.29,2.48,4489.9,True
ga.geojson:363,Bali,GA,15.15076,74.03111,64.3,26.15,2.29,3725.1,True
ga.geojson:364,Ambelim,GA,15.16696,73.97546,15.7,26.46,2.31,3396.4,True
ga.geojson:365,Colomba,GA,15.14491,74.13756,113.1,25.2,2.47,4555.2,True
ga.geojson:366,Velim,GA,15.1567,73.96989,20.4,26.43,2.31,3469.4,True
ga.geojson:367,Naiquinim,GA,15.14208,74.21374,74.5,25.45,2.48,4133.6,True
ga.geojson:368,Cavorem,GA,15.14073,74.06565,148.8,25.6,2.27,4676.5,True
ga.geojson:369,Dongor,GA,15.1486,74.25096,219.6,24.51,2.43,5114.2,True
ga.geojson:370,Fatorpa,GA,15.13791,73.9939,60.4,26.17,2.3,3707.7,True
ga.geojson:371,Tiloi,GA,15.13639,74.01813,73.4,26.09,2.29,3811.8,True
ga.geojson:372,Curpem,GA,15.12916,74.17562,95.5,25.31,2.48,4243.6,True
ga.geojson:373,Quitol,GA,15.13325,73.95681,51.9,26.23,2.3,3645.5,True
ga.geojson:374,Sigonem,GA,15.12657,74.25655,393.9,23.37,2.37,5654.1,True
ga.geojson:375,Bendordem,GA,15.13233,74.0415,151.4,25.58,2.26,4487.2,True
ga.geojson:376,Maina,GA,15.11351,74.08145,118.5,25.71,2.05,4535.7,True
ga.geojson:377,Morpila,GA,15.1158,74.00242,157.7,25.46,2.04,4245.1,True
ga.geojson:378,Naquerim,GA,15.11605,73.96066,117.6,25.72,2.05,3937.0,True
ga.geojson:379,Cordem,GA,15.11323,74.04404,139.4,25.58,2.04,4636.8,True
ga.geojson:380,Sulcorna,GA,15.09723,74.15412,141.5,24.84,2.42,4537.6,True
ga.geojson:381,Pirla,GA,15.09804,74.1227,162.6,25.43,2.04,4313.1,True
ga.geojson:382,Netorli,GA,15.08845,74.2322,239.7,24.21,2.38,4769.7,True
ga.geojson:383,Cola,GA,15.08776,73.93597,102.4,25.82,2.06,3884.2,True
ga.geojson:384,Vichundrem,GA,15.10252,74.19347,103.5,25.09,2.43,4597.7,True
ga.geojson:385,Padi,GA,15.09735,74.05076,131.1,25.63,2.05,4242.2,True
ga.geojson:386,Quedem,GA,15.0872,74.02054,133.0,25.62,2.05,4042.5,True
ga.geojson:387,Gocoldem,GA,15.07824,74.07397,228.4,25.0,2.02,4259.0,True
ga.geojson:388,Verlem,GA,15.04329,74.2611,520.7,22.38,2.28,6062.1,True
ga.geojson:389,Quisconda,GA,15.07469,74.09682,340.2,24.27,1.98,4961.6,True
ga.geojson:390,Cazur,GA,15.08051,74.15641,253.3,24.12,2.38,5035.9,True
ga.geojson:391,Corla,GA,15.07862,74.12437,428.4,23.7,1.96,5165.1,True
ga.geojson:392,Mangal,GA,15.06239,74.17486,251.1,24.13,2.38,5158.7,True
ga.geojson:393,Barcem,GA,15.07152,74.04498,155.7,25.47,2.04,4042.7,True
ga.geojson:394,Nundem,GA,15.05544,74.20118,352.2,23.48,2.34,5533.3,True
ga.geojson:395,Gaodongrem,GA,15.01654,74.14291,178.2,24.61,2.4,4372.0,True
ga.geojson:396,Agonda,GA,15.02664,73.99851,43.9,26.2,2.07,3572.8,True
ga.geojson:397,Canacona,GA,15.02489,74.05989,144.3,25.55,2.04,3921.8,True
ga.geojson:398,Cotigao,GA,14.96701,74.16697,203.5,24.44,2.39,3961.6,True
ga.geojson:399,Canacona,GA,15.01086,74.03104,32.2,26.28,2.08,3466.8,True
ga.geojson:400,Poinguinim,GA,14.97629,74.09014,59.0,26.1,2.07,3716.1,True
ga.geojson:401,Loliem,GA,14.92151,74.06247,58.5,26.1,2.07,3767.3,True
ka.geojson:0,Palde,KA,15.5179,74.30142,797.0,20.92,2.32,6047.2,False
ka.geojson:1,Viranjol,KA,15.50775,74.27208,739.5,21.3,2.34,7019.3,False
ka.geojson:2,Rangaruk,KA,15.50256,74.33528,714.3,21.46,2.35,5254.9,False
ka.geojson:3,Vatle,KA,15.50123,74.30004,639.3,21.95,2.38,6067.9,False
ka.geojson:4,Akheti,KA,15.48925,74.32452,620.0,22.07,2.39,5704.1,False
ka.geojson:5,Varlewadi,KA,15.48731,74.34765,647.1,21.9,2.38,5151.2,False
ka.geojson:6,Karambal,KA,15.47873,74.28889,641.1,21.94,2.38,6833.6,False
ka.geojson:7,Devulli (Tenai),KA,15.45442,74.37404,649.0,21.89,2.38,4628.8,False
ka.geojson:8,Anmod,KA,15.45783,74.30471,625.8,22.04,2.39,6475.0,False
ka.geojson:9,Payaswadi,KA,15.44546,74.40424,659.6,22.4,2.41,3799.1,False
ka.geojson:10,Atle,KA,15.4322,74.283,671.6,21.74,2.37,7295.5,False
ka.geojson:11,Kalambuli,KA,15.41682,74.32403,601.5,22.19,2.4,5728.9,False
ka.geojson:12,Konshet,KA,15.41183,74.35784,611.5,22.13,2.39,4425.0,False
ka.geojson:13,Ramanagar,KA,15.42548,74.46,647.5,22.48,2.41,1992.5,False
ka.geojson:14,Kunagini,KA,15.40593,74.33233,573.5,22.38,2.41,5148.0,False
ka.geojson:15,Chandawadi,KA,15.39594,74.38724,615.3,22.68,2.42,2714.2,False
ka.geojson:16,Durg,KA,15.40195,74.41656,627.8,22.6,2.42,2302.9,False
ka.geojson:17,Amshet,KA,15.40271,74.5414,646.5,22.48,2.41,1384.9,False
ka.geojson:18,Chapoli A,KA,15.40229,74.45632,636.9,22.54,2.42,1823.2,False
ka.geojson:19,Miraskumbheli,KA,15.39374,74.52578,632.0,22.58,2.42,1515.0,False
ka.geojson:20,Malambe,KA,15.3887,74.55271,621.1,22.65,2.42,1560.6,False
ka.geojson:21,Kamare,KA,15.38228,74.42487,615.1,22.69,2.42,2100.0,False
ka.geojson:22,Veliefkumbeli,KA,15.39944,74.50022,661.0,22.39,2.41,1564.3,False
ka.geojson:23,Ivoli,KA,15.37583,74.34998,589.9,22.27,2.4,3162.5,False
ka.geojson:24,Muttalmuri,KA,15.39647,74.75457,554.8,23.44,2.77,653.1,False
ka.geojson:25,Homnalli,KA,15.39778,74.72304,571.5,23.33,2.76,778.3,False
ka.geojson:26,Dusgi,KA,15.39932,74.74342,563.4,23.39,2.77,703.6,False
ka.geojson:27,Asu,KA,15.38836,74.4704,647.4,22.48,2.41,1792.2,False
ka.geojson:28,Madnalli,KA,15.39392,74.7314,562.3,23.39,2.77,724.2,False
ka.geojson:29,Mundki,KA,15.38669,74.69597,586.7,23.23,2.76,844.6,False
ka.geojson:30,Arlwad,KA,15.39821,74.71305,579.6,23.28,2.76,822.4,False
ka.geojson:31,Bori,KA,15.37535,74.47928,664.1,22.37,2.4,1898.9,False
ka.geojson:32,Boregali,KA,15.38705,74.45141,643.1,22.5,2.41,1901.7,False
ka.geojson:33,Kudalgaon,KA,15.36646,74.5865,636.1,22.11,2.36,1429.0,False
ka.geojson:34,Vilwedabe,KA,15.37049,74.38882,622.1,22.2,2.37,2482.5,False
ka.geojson:35,Timboli,KA,15.37701,74.5077,643.6,22.5,2.41,1826.0,False
ka.geojson:36,Vaijagaon,KA,15.37813,74.5327,614.8,22.69,2.42,1765.1,False
ka.geojson:37,Kuveshi,KA,15.3476,74.33078,659.1,21.65,2.27,3338.1,False
ka.geojson:38,Avedapopalawadi,KA,15.3568,74.37596,602.6,22.33,2.37,2769.6,False
ka.geojson:39,Kesrodga,KA,15.36459,74.63586,557.3,22.95,2.92,1047.1,False
ka.geojson:40,Vade,KA,15.36906,74.46084,644.1,22.06,2.36,2063.1,False
ka.geojson:41,Kasarle,KA,15.36625,74.44524,634.7,22.12,2.36,2166.0,False
ka.geojson:42,Antrolli,KA,15.38259,74.7473,552.8,23.45,2.77,643.6,False
ka.geojson:43,Satnalli,KA,15.38654,74.72157,569.6,23.35,2.76,723.8,False
ka.geojson:44,Tergaon,KA,15.36794,74.75604,550.9,22.99,2.92,600.0,False
ka.geojson:45,Malwad,KA,15.37064,74.68836,570.5,22.87,2.91,791.4,False
ka.geojson:46,Shindholli,KA,15.3626,74.4915,659.1,21.96,2.35,2152.2,False
ka.geojson:47,Shingargaon,KA,15.35463,74.56127,615.1,22.24,2.37,1578.4,False
ka.geojson:48,Magwad,KA,15.36167,74.79785,587.1,22.76,2.91,540.0,False
ka.geojson:49,Kasarwadi,KA,15.36357,74.53795,620.2,22.21,2.37,1825.6,False
ka.geojson:50,Hunswad,KA,15.37301,74.72492,570.8,22.86,2.91,685.3,False
ka.geojson:51,Kumbral,KA,15.36186,74.50713,636.9,22.1,2.36,2083.0,False
ka.geojson:52,Varande,KA,15.35167,74.46961,663.4,21.93,2.35,2450.1,False
ka.geojson:53,Durgi,KA,15.35336,74.5276,627.2,22.17,2.37,1894.4,False
ka.geojson:54,Water Body,KA,15.28291,74.45435,599.6,22.35,2.38,1974.9,True
ka.geojson:55,Bammawadi,KA,15.34838,74.51186,650.8,22.01,2.36,2038.9,False
ka.geojson:56,Ghavane,KA,15.34381,74.40588,666.0,21.91,2.35,2866.1,False
ka.geojson:57,Ninnur,KA,15.33757,74.39554,586.0,22.43,2.38,3108.2,False
ka.geojson:58,Pala,KA,15.36169,74.70265,569.7,22.87,2.91,722.9,False
ka.geojson:59,Shingatgeri,KA,15.35182,74.65052,569.6,22.87,2.91,877.2,False
ka.geojson:60,Mangalwad,KA,15.35916,74.72482,555.1,22.97,2.92,656.1,False
ka.geojson:61,Ambodga,KA,15.35107,74.67269,545.6,23.03,2.93,794.8,False
ka.geojson:62,Vaini,KA,15.33317,74.48591,653.5,21.99,2.35,2265.4,False
ka.geojson:63,Kerwad,KA,15.35409,74.76755,554.2,22.97,2.92,578.8,False
ka.geojson:64,Havgi,KA,15.35093,74.73938,540.7,23.06,2.93,622.1,False
ka.geojson:65,Pusheli,KA,15.33245,74.53084,672.2,21.87,2.35,1681.6,False
ka.geojson:66,Bidrolli,KA,15.34596,74.70237,567.3,22.89,2.92,694.9,False
ka.geojson:67,Kalsapur,KA,15.34242,74.7234,557.4,22.95,2.92,650.3,False
ka.geojson:68,Bandoda,KA,15.32813,74.39232,597.6,22.36,2.38,3466.6,False
ka.geojson:69,Jagalbet,KA,15.33276,74.50983,674.8,21.86,2.35,1952.2,False
ka.geojson:70,Modalgera,KA,15.34423,74.69075,544.0,23.04,2.93,721.5,False
ka.geojson:71,Gobral,KA,15.32465,74.60219,494.7,23.03,2.42,1015.7,False
ka.geojson:72,Donshet,KA,15.3294,74.57876,545.7,22.7,2.4,1164.7,False
ka.geojson:73,Ramapur,KA,15.33196,74.68259,528.3,23.14,2.93,733.7,False
ka.geojson:74,Handli,KA,15.32811,74.65666,560.5,22.93,2.92,801.2,False
ka.geojson:75,Bazarkunang,KA,15.29233,74.38098,656.9,21.97,2.35,3750.3,True
ka.geojson:76,Usoda,KA,15.31813,74.54959,596.2,22.37,2.38,1310.0,False
ka.geojson:77,Haliyal Tmc,KA,15.33151,74.74353,536.4,23.09,2.93,644.4,False
ka.geojson:78,Guttigeri,KA,15.342,74.76032,547.9,23.01,2.92,599.2,False
ka.geojson:79,Yedoga,KA,15.33808,74.71489,558.3,22.94,2.92,665.7,False
ka.geojson:80,Tatwani,KA,15.32936,74.81386,551.9,22.99,2.92,655.2,False
ka.geojson:81,Harwalli,KA,15.33616,74.69765,534.0,23.1,2.93,700.7,False
ka.geojson:82,Shiragure,KA,15.31838,74.41242,604.1,22.32,2.37,3329.2,False
ka.geojson:83,Timmapur,KA,15.34021,74.73746,535.8,23.09,2.93,627.7,False
ka.geojson:84,Ajgarni,KA,15.32547,74.63497,516.9,23.21,2.94,868.6,False
ka.geojson:85,Buzruk Kanchanalli,KA,15.33149,74.78245,562.6,22.92,2.92,652.3,False
ka.geojson:86,Kurandi,KA,15.31154,74.51187,649.3,22.02,2.36,1602.0,False
ka.geojson:87,Pisose,KA,15.31089,74.39553,692.5,21.74,2.34,3620.9,False
ka.geojson:88,Baloga,KA,15.33217,74.71464,562.7,22.92,2.92,669.2,False
ka.geojson:89,Chatranal,KA,15.32632,74.7637,555.3,22.96,2.92,678.5,False
ka.geojson:90,Channapur,KA,15.32886,74.72404,536.2,23.09,2.93,662.0,False
ka.geojson:91,Ghadiyal,KA,15.31522,74.8406,563.0,22.91,2.92,630.2,False
ka.geojson:92,Kevarle,KA,15.30541,74.42888,598.5,22.35,2.38,2895.9,False
ka.geojson:93,Jawalli,KA,15.32049,74.70078,519.6,23.2,2.94,709.8,False
ka.geojson:94,Satmani,KA,15.32289,74.68221,528.6,23.14,2.93,736.2,False
ka.geojson:95,Niralgi,KA,15.31586,74.71455,529.3,23.13,2.93,737.8,False
ka.geojson:96,Hullatti,KA,15.30793,74.73992,528.7,23.14,2.93,804.9,False
ka.geojson:97,Haregali,KA,15.30174,74.57277,528.6,22.81,2.4,1090.4,False
ka.geojson:98,Bablikop,KA,15.32184,74.73081,532.6,23.11,2.93,700.4,False
ka.geojson:99,Guddapur,KA,15.32475,74.75895,551.4,22.99,2.92,687.1,False
ka.geojson:100,Asulli,KA,15.25616,74.31453,648.3,21.72,2.27,4824.8,True
ka.geojson:101,Alolli,KA,15.31222,74.75235,535.1,23.1,2.93,773.2,False
ka.geojson:102,Aveda,KA,15.29424,74.52774,595.5,22.37,2.38,1340.1,True
ka.geojson:103,Viral,KA,15.29302,74.40894,734.7,21.47,2.32,3078.6,True
ka.geojson:104,Dombera,KA,15.31222,74.68444,524.5,23.16,2.93,760.0,False
ka.geojson:105,Bedarshirgur,KA,15.29513,74.63504,505.8,23.29,2.94,895.0,True
ka.geojson:106,Alur,KA,15.28744,74.67369,522.6,23.18,2.94,992.6,True
ka.geojson:107,Halsi,KA,15.31078,74.72582,524.1,23.17,2.94,780.9,False
ka.geojson:108,Tegnalli,KA,15.3071,74.76611,531.8,23.12,2.93,768.7,False
ka.geojson:109,Bhanasgeri,KA,15.30818,74.78337,541.9,23.05,2.93,734.1,False
ka.geojson:110,Ammankop,KA,15.31409,74.81273,530.9,23.12,2.93,673.6,False
ka.geojson:111,Konda (Haliyal),KA,15.2971,74.555,608.5,22.29,2.37,1172.8,True
ka.geojson:112,Jogankop,KA,15.31011,74.79671,539.1,23.07,2.93,706.1,False
ka.geojson:113,Vitnal,KA,15.2975,74.59973,482.0,23.11,2.42,974.5,True
ka.geojson:114,Ajgaon,KA,15.29946,74.69554,520.4,23.19,2.94,871.5,True
ka.geojson:115,Badgund,KA,15.274,74.54372,521.3,22.85,2.4,1215.3,True
ka.geojson:116,Kesrolli,KA,15.29398,74.71231,506.0,23.28,2.94,906.0,True
ka.geojson:117,Ganeshagudi Nmct,KA,15.2848,74.52765,564.3,22.57,2.39,1307.2,True
ka.geojson:118,Kurigadde,KA,15.28893,74.72639,523.3,23.17,2.93,886.6,True
ka.geojson:119,Mundwad,KA,15.29798,74.81062,527.6,23.14,2.93,688.5,True
ka.geojson:120,Shivapur,KA,15.29464,74.8654,581.5,22.79,2.91,609.6,True
ka.geojson:121,Diggi,KA,15.2635,74.28254,659.1,21.65,2.27,6346.0,True
ka.geojson:122,Guttibail,KA,15.29712,74.7818,537.6,23.08,2.93,743.1,True
ka.geojson:123,Karanjoida,KA,15.23801,74.41005,685.8,21.78,2.34,2188.6,True
ka.geojson:124,Nagshettikop,KA,15.29667,74.79528,535.1,23.09,2.93,721.9,True
ka.geojson:125,Khamdolli,KA,15.28878,74.7516,529.3,23.13,2.93,817.3,True
ka.geojson:126,Kondape,KA,15.28331,74.58363,541.1,22.72,2.4,1046.1,True
ka.geojson:127,Ambewadi,KA,15.26304,74.60401,477.6,23.14,2.42,1304.5,True
ka.geojson:128,Chibbalgeri,KA,15.28362,74.76604,524.2,23.17,2.93,792.6,True
ka.geojson:129,Agasalkatta,KA,15.28018,74.68726,490.9,23.38,2.95,1011.5,True
ka.geojson:130,Golehalli,KA,15.28669,74.79204,524.5,23.16,2.93,731.4,True
ka.geojson:131,Dongrikop,KA,15.28489,74.83419,534.7,23.1,2.93,664.0,True
ka.geojson:132,Siddapur,KA,15.28229,74.74066,540.8,23.06,2.93,851.1,True
ka.geojson:133,Ambeli,KA,15.26043,74.50741,569.3,22.54,2.39,1415.6,True
ka.geojson:134,Water Body,KA,15.24464,74.37297,633.2,21.82,2.28,2805.3,True
ka.geojson:135,Murkwad,KA,15.27859,74.81459,516.1,23.22,2.94,702.9,True
ka.geojson:136,Malwadi,KA,15.27588,74.78046,516.0,23.22,2.94,772.8,True
ka.geojson:137,Dandeli Cmc,KA,15.2509,74.60955,483.5,23.1,2.42,1390.0,True
ka.geojson:138,Belwatgi,KA,15.26634,74.8368,528.7,23.14,2.93,661.9,True
ka.geojson:139,Kyatangera,KA,15.27191,74.71199,499.3,23.33,2.95,944.3,True
ka.geojson:140,Kumbarkop,KA,15.27449,74.7481,542.0,23.05,2.93,841.1,True
ka.geojson:141,Mavalinge,KA,15.25818,74.57945,511.2,22.92,2.41,1372.0,True
ka.geojson:142,Gardolli,KA,15.25746,74.6883,479.0,23.46,2.96,1047.3,True
ka.geojson:143,Karlkatta,KA,15.2648,74.73266,519.2,23.2,2.94,894.1,True
ka.geojson:144,Guledkop,KA,15.26289,74.87798,567.8,23.19,3.04,620.3,True
ka.geojson:145,Kalginkop,KA,15.26221,74.77684,526.1,23.15,2.93,793.0,True
ka.geojson:146,Virampali,KA,15.2405,74.57738,519.2,22.87,2.41,1593.3,True
ka.geojson:147,Kalginhatti,KA,15.2597,74.67432,490.6,23.38,2.95,1084.5,True
ka.geojson:148,Pur,KA,15.26515,74.75909,548.1,23.01,2.92,833.4,True
ka.geojson:149,Arshingeri,KA,15.26822,74.76306,547.1,23.02,2.92,820.6,True
ka.geojson:150,Karwad,KA,15.255,74.63238,463.8,23.56,2.96,1274.4,True
ka.geojson:151,Tatgera,KA,15.25796,74.66456,485.3,23.42,2.95,1125.0,True
ka.geojson:152,Mugadkop,KA,15.26205,74.79613,509.3,23.26,2.94,747.6,True
ka.geojson:153,Khurd Kanchanahalli,KA,15.26594,74.81541,510.5,23.25,2.94,705.4,True
ka.geojson:154,Tippingeri,KA,15.26243,74.74895,542.6,23.05,2.93,861.7,True
ka.geojson:155,Khodli,KA,15.22651,74.51257,573.6,22.51,2.38,2041.7,True
ka.geojson:156,Kariyampali,KA,15.2417,74.64816,465.4,23.55,2.96,1227.2,True
ka.geojson:157,Kumbarkop,KA,15.25514,74.58997,460.3,23.25,2.43,1428.9,True
ka.geojson:158,Dandeli (Rural),KA,15.25553,74.61977,481.8,23.11,2.42,1327.3,True
ka.geojson:159,Gadgera,KA,15.24869,74.71176,495.3,23.35,2.95,986.1,True
ka.geojson:160,Gundolli,KA,15.25304,74.76132,533.5,23.11,2.93,837.6,True
ka.geojson:161,Nandigadde,KA,15.24804,74.82467,503.0,23.3,2.94,710.8,True
ka.geojson:162,Sambrani,KA,15.2459,74.73698,512.1,23.24,2.94,910.6,True
ka.geojson:163,Jamge,KA,15.24884,74.80763,512.1,23.24,2.94,730.3,True
ka.geojson:164,Ajminhal,KA,15.24707,74.77537,539.8,23.06,2.93,802.8,True
ka.geojson:165,Panjeli,KA,15.21538,74.46211,591.8,22.4,2.38,2380.8,True
ka.geojson:166,Gutti,KA,15.23222,74.6167,501.3,22.98,2.41,1400.4,True
ka.geojson:167,Mainal,KA,15.22874,74.66127,454.1,23.62,2.97,1207.0,True
ka.geojson:168,Rayapattan,KA,15.23398,74.69742,475.2,23.48,2.96,1054.7,True
ka.geojson:169,Bukkankop,KA,15.24256,74.75271,558.7,22.94,2.92,866.7,True
ka.geojson:170,Chinaginkop,KA,15.24347,74.79901,531.8,23.12,2.93,755.3,True
ka.geojson:171,Kawalwad,KA,15.23264,74.85354,520.5,23.19,2.94,723.1,True
ka.geojson:172,Terali,KA,15.1995,74.34473,701.5,21.37,2.25,3031.2,True
ka.geojson:173,Harnoda,KA,15.22106,74.65743,476.9,23.47,2.96,1236.9,True
ka.geojson:174,Nilwani,KA,15.23528,74.76047,542.8,23.05,2.93,847.0,True
ka.geojson:175,Jatge,KA,15.23217,74.79719,536.0,23.09,2.93,795.9,True
ka.geojson:176,No Data,KA,15.21136,74.50411,566.8,22.56,2.39,2249.3,True
ka.geojson:177,Bapeli,KA,15.21622,74.53211,584.1,22.45,2.38,1988.3,True
ka.geojson:178,Pradhani,KA,15.20725,74.55535,611.3,22.27,2.37,1833.0,True
ka.geojson:179,Baswalli,KA,15.22962,74.81803,514.6,23.23,2.94,774.5,True
ka.geojson:180,Hosur,KA,15.22183,74.77565,564.6,22.9,2.91,862.3,True
ka.geojson:181,Narnalli,KA,15.21667,74.73032,484.7,23.42,2.95,967.8,True
ka.geojson:182,Chimmalli,KA,15.21411,74.67771,450.0,23.65,2.97,1149.7,True
ka.geojson:183,Malwad,KA,15.20534,74.74155,504.2,23.3,2.94,992.2,True
ka.geojson:184,Gavegali,KA,15.20014,74.58579,546.8,22.69,2.39,1671.7,True
ka.geojson:185,Dodkop,KA,15.21889,74.81079,533.3,23.11,2.93,826.8,True
ka.geojson:186,Sangawe,KA,15.18643,74.54379,553.3,22.65,2.39,2020.1,True
ka.geojson:187,Hampehalli,KA,15.21304,74.84441,497.0,23.34,2.95,829.5,True
ka.geojson:188,Adkehosur,KA,15.21495,74.7798,565.3,22.9,2.91,889.2,True
ka.geojson:189,Amarde,KA,15.19548,74.52565,560.7,22.6,2.39,2103.0,True
ka.geojson:190,Nagoda,KA,15.19338,74.45814,578.0,22.49,2.38,2817.8,True
ka.geojson:191,Samjoida,KA,15.20046,74.47953,588.8,22.41,2.38,2542.0,True
ka.geojson:192,Balshettikop,KA,15.20653,74.69521,446.2,23.67,2.97,1094.0,True
